Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio
05/18/2011,26.1,26.47,25.52,26.35,729500.0,0.0,1.0
05/19/2011,27.03,28.44,26.6,28.2,2655100.0,0.0,1.0
05/20/2011,28.26,28.28,27.35,27.97,842500.0,0.0,1.0
05/23/2011,27.62,27.62,26.62,26.82,863600.0,0.0,1.0
05/24/2011,27.02,27.5,26.6,26.72,613700.0,0.0,1.0
05/25/2011,26.9,29.01,26.17,28.98,4693100.0,0.0,1.0
05/26/2011,28.82,29.76,28.1,29.48,3336900.0,0.0,1.0
05/27/2011,29.54,29.67,28.82,29.55,1687100.0,0.0,1.0
05/31/2011,29.69,30.28,29.55,30.14,3290500.0,0.0,1.0
06/01/2011,30.0,30.1,28.38,28.52,1529900.0,0.0,1.0
06/02/2011,28.52,29.32,28.51,28.76,986300.0,0.0,1.0
06/03/2011,29.95,31.5,29.5,30.13,6209200.0,0.0,1.0
06/06/2011,30.1,30.13,28.26,28.7,2331100.0,0.0,1.0
06/07/2011,28.94,29.39,28.26,28.37,1222100.0,0.0,1.0
06/08/2011,28.44,28.6,27.02,27.12,1695900.0,0.0,1.0
06/09/2011,27.43,28.1,27.1,27.62,1603200.0,0.0,1.0
06/10/2011,27.52,28.3,27.35,27.86,1566600.0,0.0,1.0
06/13/2011,28.07,28.88,27.88,28.43,1713400.0,0.0,1.0
06/14/2011,28.54,29.7,28.52,28.6,1573400.0,0.0,1.0
06/15/2011,28.44,28.45,27.07,27.32,1345000.0,0.0,1.0
06/16/2011,27.67,28.0,25.74,26.5,1842200.0,0.0,1.0
06/17/2011,26.87,27.7,26.14,26.5,1714000.0,0.0,1.0
06/20/2011,26.29,26.46,25.5,26.01,1537800.0,0.0,1.0
06/21/2011,26.24,27.73,26.0,27.53,1496000.0,0.0,1.0
06/22/2011,27.37,28.25,27.1,27.21,1475600.0,0.0,1.0
06/23/2011,27.2,27.72,26.21,27.71,1170000.0,0.0,1.0
06/24/2011,27.64,27.97,27.26,27.57,3608500.0,0.0,1.0
06/27/2011,27.73,28.28,27.31,27.46,1809400.0,0.0,1.0
06/28/2011,27.79,28.25,27.67,28.11,889200.0,0.0,1.0
06/29/2011,28.5,29.09,28.07,28.29,1461800.0,0.0,1.0
06/30/2011,28.5,29.33,28.4,29.13,946700.0,0.0,1.0
07/01/2011,29.07,29.6,28.8,29.02,854900.0,0.0,1.0
07/05/2011,29.02,29.52,28.71,29.14,996000.0,0.0,1.0
07/06/2011,29.14,29.14,28.55,28.96,926900.0,0.0,1.0
07/07/2011,29.14,30.0,29.01,29.73,1327900.0,0.0,1.0
07/08/2011,29.89,29.89,28.59,28.81,1240600.0,0.0,1.0
07/11/2011,28.4,28.53,28.0,28.35,975800.0,0.0,1.0
07/12/2011,28.37,29.09,28.0,28.17,1045400.0,0.0,1.0
07/13/2011,28.43,29.03,27.9,28.64,1066000.0,0.0,1.0
07/14/2011,28.53,28.96,27.25,27.61,1159000.0,0.0,1.0
07/15/2011,27.79,27.83,27.4,27.58,709000.0,0.0,1.0
07/18/2011,27.34,27.45,26.63,27.23,851900.0,0.0,1.0
07/19/2011,27.58,28.11,27.54,27.89,1026100.0,0.0,1.0
07/20/2011,28.0,30.44,27.8,28.69,3048300.0,0.0,1.0
07/21/2011,28.91,29.16,28.1,28.7,1011500.0,0.0,1.0
07/22/2011,28.7,29.54,28.55,29.29,583500.0,0.0,1.0
07/25/2011,29.01,29.25,28.44,28.49,673300.0,0.0,1.0
07/26/2011,28.31,28.77,27.97,28.0,760600.0,0.0,1.0
07/27/2011,28.5,28.5,27.51,27.64,958500.0,0.0,1.0
07/28/2011,27.6,28.55,27.54,28.17,938700.0,0.0,1.0
07/29/2011,27.8,28.4,27.5,28.17,948200.0,0.0,1.0
08/01/2011,28.67,28.98,28.21,28.77,1164900.0,0.0,1.0
08/02/2011,28.69,29.2,27.27,27.34,1549400.0,0.0,1.0
08/03/2011,27.5,27.83,26.34,27.2,1794500.0,0.0,1.0
08/04/2011,26.51,26.89,24.67,24.75,3064500.0,0.0,1.0
08/05/2011,24.99,25.38,22.83,24.24,1964400.0,0.0,1.0
08/08/2011,23.1,24.44,23.1,23.64,2608500.0,0.0,1.0
08/09/2011,24.15,25.45,23.7,25.06,1333400.0,0.0,1.0
08/10/2011,25.44,25.44,23.63,23.82,1564200.0,0.0,1.0
08/11/2011,24.04,25.75,24.0,25.3,836500.0,0.0,1.0
08/12/2011,25.6,27.14,25.36,26.31,1009100.0,0.0,1.0
08/15/2011,26.62,26.75,25.93,26.23,738600.0,0.0,1.0
08/16/2011,26.13,26.54,25.83,26.1,537700.0,0.0,1.0
08/17/2011,26.39,26.65,25.51,25.83,643700.0,0.0,1.0
08/18/2011,25.0,25.15,23.47,24.26,1056600.0,0.0,1.0
08/19/2011,23.86,24.22,22.0,22.3,1375300.0,0.0,1.0
08/22/2011,23.11,23.8,21.68,21.95,986100.0,0.0,1.0
08/23/2011,21.93,23.11,21.5,22.96,869000.0,0.0,1.0
08/24/2011,23.1,23.93,22.83,23.87,684300.0,0.0,1.0
08/25/2011,23.87,23.87,22.9,23.11,679800.0,0.0,1.0
08/26/2011,22.71,23.95,22.07,23.73,761800.0,0.0,1.0
08/29/2011,24.22,24.85,24.02,24.71,803400.0,0.0,1.0
08/30/2011,24.5,24.77,24.09,24.63,366200.0,0.0,1.0
08/31/2011,24.8,25.5,24.28,24.74,823800.0,0.0,1.0
09/01/2011,24.66,24.87,23.84,24.0,848100.0,0.0,1.0
09/02/2011,23.66,23.99,22.68,23.07,769900.0,0.0,1.0
09/06/2011,22.5,23.2,22.29,22.94,809800.0,0.0,1.0
09/07/2011,23.39,24.0,23.28,23.84,459200.0,0.0,1.0
09/08/2011,23.58,24.03,23.28,23.61,505700.0,0.0,1.0
09/09/2011,23.37,23.57,22.55,22.97,669300.0,0.0,1.0
09/12/2011,22.5,23.31,22.45,22.88,566600.0,0.0,1.0
09/13/2011,23.01,24.1,22.75,24.08,726500.0,0.0,1.0
09/14/2011,24.25,24.84,23.79,24.34,830800.0,0.0,1.0
